0.6180339887498948,4.965068306494546e-17,0.6180339887498948,12.978713763747791,0.0
0.5119483836872861,0.008381461075508549,0.5176380902050416,15.87039989430587,0.0
0.41623682509227533,0.07118811975209118,0.445041867912629,18.314420304060114,0.0
0.36628548696097124,0.0422496887534102,0.3901806440322569,20.87827275677536,0.0
0.3180970429598319,0.06002973523341845,0.3472963553338609,23.53918117902756,0.0
0.2887596263420291,0.048821294137321954,0.31286893008046224,26.27712599712465,0.0
0.2619480171992276,0.04860105186027152,0.28462967654657073,29.076229909114268,0.0
0.23966257386591713,0.047236658682549455,0.26105238444010354,31.875122324166977,0.0
0.21749618580381888,0.048075054883560495,0.24107336051064662,34.364397357003384,0.0
0.20070657264802044,0.045641732893372394,0.22392895220661616,36.93000936723576,0.0
0.25127373993621316,0.11972531304889039,0.6511129671468543,125.38559622817036,1.0
0.25338795739245823,0.11980130369038154,0.633528332231338,126.69397869622912,1.0
0.24963118583699243,0.11956110197539065,0.5876172476346886,125.06522410433321,1.0
0.25184118410671297,0.1225421900260331,0.6086604433925225,126.42427442156992,1.0
0.2489539798681098,0.11880856282973026,0.6382316700557762,125.22385187365923,1.0
0.24694688933887285,0.12013389295139654,0.585008199706346,124.46123222679192,1.0
0.24855288368575112,0.11743724857190614,0.6902905764943116,125.51920626130432,1.0
0.2510280797500595,0.12426182573913752,0.6330588761230205,127.02020835353008,1.0
0.2514777724445507,0.11891138072672412,0.5772993639897341,127.49923062938721,1.0
0.2501539742870482,0.12393389258170096,0.6153163634768456,127.07821893782051,1.0
4,5,6,7,1
4,5,6,7,0
4,5,6,7,0
4,5,6,7,0
